2018_DEPUTADO ESTADUAL_1_total,2018_DEPUTADO FEDERAL_1_total,2018_GOVERNADOR_1_total,2018_GOVERNADOR_2_total,2018_PRESIDENTE_1_total,2018_PRESIDENTE_2_total,2018_SENADOR_1_total,2022_DEPUTADO ESTADUAL_1_total,2022_DEPUTADO FEDERAL_1_total,2022_GOVERNADOR_1_total,2022_GOVERNADOR_2_total,2022_PRESIDENTE_1_total,2022_PRESIDENTE_2_total,2022_SENADOR_1_total,carla_2018_1,carla_2022_1,diferenca_governo_presidente_pp,eduardo_2018_1,eduardo_2022_1,eleitorado,gil_2018_1,gil_2022_1,haddad_2022_1,haddad_2022_2,id,jair_2018_1,jair_2018_1_pct,jair_2018_2,jair_2018_2_pct,jair_2022_1,jair_2022_1_pct,jair_2022_2,jair_2022_2_pct,mario_2022_1,mudanca_jair_pp,nome,pib_2023,pib_pc_2023,populacao,pt_2018_1,pt_2018_2,pt_2022_1,pt_2022_2,regiao,renda,tarcisio_2022_1,tarcisio_2022_1_pct,tarcisio_2022_2,tarcisio_2022_2_pct,virada
9989,10310,10438,11341,12109,11921,17604,11080,11683,11908,12622,13027,13263,11212,38,277,2.4724384047734276,741,852,16989,129,109,2056,3290,3505807,8143,67.24750185812206,9951,83.47454072644912,8614,66.12420357718584,9478,71.46196184875217,15,-12.012578877696953,Bastos,1596603168.0,74250.25,21503.0,1084,1970,3440,3785,Marília,1449.37,7027,59.01074907625126,9332,73.9344002535256,Jair → Jair
24135,25276,25962,27048,29860,28737,44889,27053,28522,28841,30873,32376,32748,26772,78,1230,0.4081233064209897,1836,747,42336,203,112,10037,13277,3505906,16003,53.5934360348292,20371,70.88770574520653,15844,48.93748455646158,18531,56.58666178087211,60,-14.301043964334418,Batatais,3328690303.0,56996.17,58402.0,3962,8366,13185,14217,Ribeirão Preto,1826.35,12902,44.73492597344059,17596,56.9947850872931,Jair → Jair
166688,174286,171389,173415,192073,183658,300019,174688,185288,187476,194614,204607,205714,181100,334,6052,-0.08401072443160018,8889,5102,277515,1232,1120,57921,75984,3506003,112237,58.434553529126944,133954,72.9366539981923,110151,53.835401525852,125569,61.04057088968179,704,-11.89608310851051,Bauru,20654759202.0,54477.06,379146.0,21762,49704,72701,80145,Bauru,2210.1,95526,50.953722076425784,118630,60.95656016525019,Jair → Jair
31969,33669,34497,36387,39444,38227,59186,37312,37249,38595,41072,42580,43436,35821,63,2331,0.8835781406406653,2634,2019,56464,314,170,8299,12426,3506102,25200,63.888043808944325,30396,79.51447929473932,26879,63.125880695162046,29911,68.86223409153698,229,-10.652245203202341,Bebedouro,5343661449.0,69967.94,76373.0,3670,7831,12224,13525,Ribeirão Preto,1734.11,21197,54.921621971758,28646,69.74581223217764,Jair → Jair
1242,1276,1264,1407,1445,1461,2110,1480,1506,1507,1593,1632,1672,1430,1,39,0.9695903429177264,87,40,2147,10,2,463,641,3506201,850,58.8235294117647,1035,70.84188911704312,898,55.02450980392157,983,58.791866028708135,0,-12.050023088334989,Bento de Abreu,288020154.0,110521.93,2606.0,264,426,641,689,Araçatuba,1550.41,720,47.777040477770406,952,59.76145637162586,Jair → Jair
4696,5025,4990,5161,5769,5526,8528,5131,5426,5484,5689,6067,6135,5164,18,127,-0.09148468935102727,289,119,7733,20,21,1601,2138,3506300,3539,61.34512047148553,4140,74.9185667752443,3447,56.81555958463821,3835,62.510187449062755,5,-12.408379326181546,Bernardino de Campos,605499302.0,52166.74,11607.0,702,1386,2173,2300,Marília,1515.11,2650,48.32239241429613,3551,62.41870275971173,Jair → Jair
23268,24926,24830,26116,28498,27411,40663,29823,31817,31828,32524,34721,34598,29945,69,1167,0.9979562580542307,2289,1030,53049,169,217,10602,13780,3506359,15804,55.45652326479051,18527,67.589653788625,17678,50.914432188013016,19594,56.63333140643968,203,-10.95632238218532,Bertioga,2663550123.0,41496.08,64188.0,5422,8884,14137,15004,São Paulo,1511.97,15689,49.293075279628,18744,57.63128766449391,Jair → Jair
4058,2902,4098,4455,4697,4616,7052,4159,4399,4492,4731,4768,4901,4261,20,130,0.7712979086957432,255,116,6361,38,12,956,1397,3506409,3269,69.59761549925484,3764,81.5424610051993,3123,65.4991610738255,3416,69.70006121199755,12,-11.84239979320175,Bilac,307745487.0,42047.48,7319.0,469,852,1388,1485,Araçatuba,1639.46,2402,53.47284060552093,3334,70.4713591206933,Jair → Jair
51745,40389,52570,56533,61721,60866,89169,53763,57742,58807,64284,65194,67146,55844,398,3033,0.7243307959434162,4359,1944,84653,406,308,12309,16748,3506508,44109,71.46514152395457,50564,83.0742943515263,44050,67.56756756756756,49166,73.22253000923361,238,-9.851764342292697,Birigui,4866489546.0,40902.09,118979.0,5702,10302,16638,17980,Araçatuba,1732.98,38323,65.16741204278402,47536,73.94686080517702,Jair → Jair
13551,14202,13908,14547,15788,15166,24122,15528,16086,15601,16290,17539,17355,14517,37,305,0.8346451763175367,890,434,24235,134,94,4283,6350,3506607,8651,54.79478084621231,11348,74.82526704470526,9057,51.63920405952449,10445,60.18438490348603,31,-14.64088214121923,Biritiba Mirim,1111541124.0,37447.06,29683.0,1591,3818,6496,6910,São Paulo,1243.58,6217,39.85000961476828,9940,61.019030079803564,Jair → Jair
5385,5678,5740,5992,6758,6586,10103,6309,6819,7146,7238,7690,7673,6284,7,144,-0.14097224320416046,349,161,9700,54,19,2882,4190,3506706,2844,42.083456643977506,3573,54.25144245368964,2905,37.77633289986996,3242,42.25205265215691,11,-11.999389801532729,Boa Esperança do Sul,633216137.0,48791.5,12978.0,2079,3013,4312,4431,Araraquara,1261.94,1877,26.26644276518332,3048,42.11108040895275,Jair → PT
4959,5036,5293,5601,6259,6026,9164,5586,6022,6025,6273,6679,6722,5639,25,140,1.5098949403831625,526,190,8539,32,45,1229,1963,3506805,3951,63.125099856207065,4892,81.18154663126452,4139,61.970354843539454,4517,67.19726271942874,8,-13.984283911835789,Bocaina,381376277.0,33873.02,11259.0,590,1134,2022,2205,Bauru,1595.83,2897,48.08298755186722,4310,68.7071576598119,Jair → Jair
4352,4501,4458,4620,5050,4906,7647,4905,5212,5283,5473,5745,5809,4839,10,178,1.1652627837931249,331,169,8955,18,16,1432,2090,3506904,3013,59.663366336633665,3568,72.72727272727273,3192,55.561357702349866,3523,60.647271475296954,14,-12.08000125197578,Bofete,309772994.0,29615.01,10460.0,755,1338,2125,2286,Bauru,1480.67,2149,40.67764527730456,3383,61.81253425909008,Jair → Jair
23893,24417,25025,25994,29079,28270,41994,27779,29951,30433,31832,33381,33856,28326,72,1248,1.0556781800102755,2687,1237,47695,285,415,7320,10405,3507001,18289,62.89418480690533,21746,76.92253272019809,20006,59.932296815553755,22432,66.2570888468809,145,-10.665443873317187,Boituva,4474129933.0,73249.13,61081.0,3394,6524,10448,11424,Sorocaba,1819.01,15126,49.70262543949003,21427,67.31276702689118,Jair → Jair
9423,9842,10098,10461,11766,11366,17150,11116,12232,12056,12709,13611,13716,11196,71,432,1.2730861202215422,1079,408,18397,93,116,3475,4624,3507100,6899,58.635050144484104,8597,75.6378673235967,7529,55.31555359635589,8551,62.3432487605716,41,-13.294618563025097,Bom Jesus dos Perdões,1627411043.0,73953.06,22006.0,1398,2769,4843,5165,Campinas,1604.07,5906,48.98805573988056,8085,63.61633488079314,Jair → Jair
2063,2130,2144,2088,2278,2185,3933,2244,2362,2375,2435,2518,2505,2222,3,31,0.7115133183325355,71,55,3288,8,9,1101,1328,3507159,786,34.503950834064966,1090,49.88558352402746,1007,39.99205718824464,1121,44.750499001996005,3,-5.135084522031455,Bom Sucesso de Itararé,77487097.0,21796.65,3555.0,829,1095,1357,1384,Sorocaba,1141.43,898,37.810526315789474,1107,45.46201232032854,PT → PT
645,688,692,728,765,759,1211,720,756,769,765,809,790,725,1,15,3.6022172582113043,37,13,1094,2,1,194,292,3507209,409,53.4640522875817,525,69.1699604743083,444,54.88257107540173,460,58.22784810126582,2,-10.942112373042477,Borá,120962346.0,133365.32,907.0,159,234,319,330,Marília,1323.39,311,40.442132639791936,473,61.830065359477125,Jair → Jair
2233,2393,2418,2588,2640,2581,4024,2699,2584,2701,2793,2935,2950,2531,3,56,2.640596649007506,127,54,3889,14,4,635,1087,3507308,1500,56.81818181818182,1860,72.06509104998062,1555,52.981260647359456,1724,58.440677966101696,3,-13.624413083878927,Boracéia,657535084.0,139456.01,4715.0,386,721,1184,1226,Bauru,1269.35,1303,48.24139207700851,1706,61.0812746151092,Jair → Jair
6447,6460,6417,6957,7460,7324,10856,7092,7670,7660,8119,8279,8451,7175,9,288,1.7102000477485007,522,244,10752,40,68,1527,2457,3507407,4807,64.43699731903486,5904,80.61168760240305,5260,63.53424326609494,5749,68.02745237250029,14,-12.58423522990276,Borborema,704920778.0,49551.58,14226.0,689,1420,2421,2702,Araraquara,1614.88,4107,53.61618798955614,5662,69.73765242024879,Jair → Jair
1471,1513,1520,1486,1649,1541,2746,1462,1565,1563,1616,1676,1678,1454,3,57,2.9145375800988944,87,29,2399,10,7,368,628,3507456,863,52.33474833232262,1046,67.87800129785853,889,53.042959427207634,977,58.224076281287246,2,-9.653925016571286,Borebi,118452374.0,43661.03,2713.0,380,495,674,701,Bauru,1282.36,557,35.63659628918746,988,61.13861386138614,Jair → Jair
64572,63290,65520,67741,74329,70944,115257,71616,73335,73798,75999,81574,81376,69541,201,2839,-0.5795152260447693,6917,2340,110576,417,341,23143,32022,3507506,42056,56.58087691210699,52219,73.60594271538115,41008,50.27091965577267,47560,58.44475029492725,292,-15.161192420453894,Botucatu,7992147651.0,55059.4,145155.0,7485,18725,30302,33816,Bauru,1991.29,32374,43.8683975175479,43977,57.865235068882484,Jair → Jair
78675,75992,77855,79898,88754,84600,135308,87475,88986,89487,93115,99433,99835,84166,231,5828,0.23361754756595587,9551,5220,130993,834,561,19482,30564,3507605,53920,60.752191450526176,67605,79.91134751773049,58530,58.863757505053655,66832,66.94245505083387,473,-12.96889246689662,Bragança Paulista,10443287830.0,59064.7,176811.0,6047,16995,29419,33003,Campinas,1941.5,44667,49.91451272251835,62551,67.17607259839983,Jair → Jair
2843,2588,2843,2990,3182,3079,4953,2936,3079,3106,3181,3311,3305,2926,12,115,2.1488689700238837,242,102,4232,8,16,628,923,3507704,2179,68.47894406033942,2402,78.01234166937317,2165,65.3881002718212,2275,68.83509833585477,1,-9.177243333518405,Braúna,157855147.0,29472.58,5356.0,434,677,1006,1030,Araçatuba,1369.89,1809,58.24211204121056,2258,70.98396730587865,Jair → Jair
1587,1304,1607,1687,1850,1782,2616,1649,1756,1770,1856,1923,1942,1647,3,23,1.5499596043893646,47,48,2881,5,14,764,969,3507753,756,40.86486486486486,899,50.44893378226712,817,42.48569942797712,898,46.24098867147271,0,-4.207945110794412,Brejo Alegre,90696609.0,35359.3,2565.0,708,883,1034,1044,Araçatuba,1329.38,605,34.18079096045198,887,47.79094827586207,Jair → PT
9767,10209,10133,10779,11684,11436,17568,11582,12158,12043,13072,13341,13710,11379,12,428,1.28296894850223,828,331,17209,82,71,3082,4018,3507803,7856,67.2372475179733,9157,80.07170339279469,8229,61.68203283112211,9320,67.97957695113057,42,-12.09212644166412,Brodowski,1210304604.0,48026.05,25201.0,1000,2279,4090,4390,Ribeirão Preto,1711.42,6901,57.30299759196213,9054,69.2625458996328,Jair → Jair
9622,10293,10236,10614,11998,11737,17651,11090,11570,11842,12489,13050,13259,11233,31,500,0.3809890149594679,1039,433,17857,149,81,2453,3787,3507902,7860,65.5109184864144,9364,79.78188634233621,8257,63.272030651341,9188,69.29632702315408,242,-10.48555931918213,Brotas,1555980462.0,65109.23,23898.0,947,2373,3616,4071,Bauru,1482.87,6741,56.92450599560885,8702,69.67731603811355,Jair → Jair
9441,9680,9588,9618,10788,10274,17090,9713,10557,10390,10939,11310,11514,9871,7,80,1.9720877645378252,1577,174,14893,27,157,3404,4108,3508009,6181,57.29514275120504,7390,71.92914152228927,6441,56.94960212201592,6963,60.47420531526837,8,-11.4549362070209,Buri,907832787.0,44831.25,20250.0,1969,2884,4317,4551,Sorocaba,996.87,5664,54.51395572666025,6831,62.446293079806196,Jair → Jair
7919,7592,7715,8105,8847,8645,13398,8088,8567,8781,9488,9587,9871,8167,19,252,1.2488504746644793,421,222,13163,40,26,2440,3288,3508108,5409,61.139369277721265,6252,72.31925968768074,5741,59.88317513299259,6327,64.09684935670145,21,-8.222410330979287,Buritama,746203785.0,43358.73,17210.0,1562,2393,3355,3544,Araçatuba,1627.85,4810,54.77736020954333,6200,65.34569983136593,Jair → Jair
2434,2613,2436,2476,2731,2592,4227,2604,2738,2652,2831,2885,2941,2540,1,46,2.5680728409935654,213,113,4133,67,76,519,810,3508207,1776,65.03112413035518,2047,78.97376543209876,1895,65.68457538994801,2024,68.82012920775246,11,-10.1536362243463,Buritizal,305567589.0,70148.67,4356.0,340,545,844,917,Ribeirão Preto,1763.97,1717,64.74358974358974,2021,71.38820204874602,Jair → Jair
2147,2223,2216,2202,2453,2308,3921,2174,2299,2292,2446,2540,2557,2166,2,30,0.8868445397512374,65,55,3701,8,9,863,1153,3508306,1138,46.39217284957195,1376,59.61871750433276,1212,47.71653543307087,1329,51.97497066875244,1,-7.643746835580316,Cabrália Paulista,177481056.0,41284.27,4299.0,618,932,1153,1228,Bauru,1242.79,934,40.75043630017452,1293,52.86181520850368,Jair → Jair
18339,19575,19217,20260,23299,22816,31944,21676,23232,23434,24163,26374,26650,21668,55,812,0.9655730129928202,2715,872,36457,293,205,6503,8809,3508405,14412,61.856732048585776,17136,75.10518934081347,14732,55.85804201107151,16677,62.57786116322702,80,-12.527328177586448,Cabreúva,7240981438.0,154027.39,47011.0,3149,5680,9527,9973,Campinas,1480.46,11865,50.63156097977298,15354,63.54343417621984,Jair → Jair
42065,43838,45487,46566,51407,48834,79263,48793,49712,50569,52952,55481,55619,47907,95,2792,0.6011969653212219,6233,2390,72700,617,282,12178,17524,3508504,31603,61.476063571108995,39663,81.22005160339108,32466,58.51733025720517,36878,66.30468005537676,216,-14.91537154801432,Caçapava,6516271282.0,67735.3,96202.0,3675,9171,16688,18741,São José dos Campos,1632.59,27014,53.420079495342996,35428,66.90587702069799,Jair → Jair
15039,16027,15826,16002,17721,16778,27934,15925,16774,17029,17695,18526,18588,16119,27,687,0.3060368303437784,1645,654,23979,227,232,5550,7215,3508603,10069,56.819592573782515,12126,72.27321492430563,9612,51.88383892907265,10952,58.91973316117925,70,-13.353481763126382,Cachoeira Paulista,847786431.0,26859.28,31564.0,2354,4652,7107,7636,São José dos Campos,1383.47,8140,47.800810382289036,10480,59.22576999152303,Jair → Jair
7831,8174,8382,8646,9509,9116,14636,8539,9158,9258,9869,10059,10320,8541,24,330,1.6955390813454727,486,230,13352,55,57,2958,4180,3508702,4794,50.415395940687766,5956,65.33567354102676,5108,50.78039566557312,5774,55.94961240310077,48,-9.386061137925992,Caconde,554109419.0,32402.16,17101.0,1799,3160,4260,4546,Campinas,1386.07,3418,36.919421041261614,5689,57.645151484446245,Jair → Jair
7432,7760,7795,8076,8775,8496,13728,8016,8466,8653,8948,9343,9457,8109,21,347,0.7621703847483374,508,278,12265,43,43,2178,3286,3508801,5380,61.31054131054131,6467,76.11817325800376,5206,55.72086053730065,5912,62.5145394945543,13,-13.603633763449466,Cafelândia,930635174.0,55880.58,16654.0,1073,2029,3310,3545,Bauru,1524.12,3797,43.880735005200506,5662,63.276709879302636,Jair → Jair
2131,2242,2226,2357,2517,2410,3959,2392,2488,2577,2651,2674,2705,2393,0,18,4.084853412132695,74,21,3334,7,2,623,1203,3508900,1047,41.597139451728246,1305,54.149377593360995,1227,45.88631264023934,1367,50.53604436229205,1,-3.6133332310689426,Caiabu,88015441.0,23711.06,3712.0,801,1105,1251,1338,Presidente Prudente,1359.73,736,28.560341482343812,1448,54.62089777442475,Jair → Jair
36475,38237,40118,42967,47524,46132,67548,43687,47988,48681,51242,53696,53908,44403,163,2105,0.42000218323958194,3910,1408,72330,473,495,19307,24652,3509007,24223,50.97003619223971,29988,65.00476892395734,23497,43.75931168057211,27747,51.471024708763075,229,-13.533744215194268,Caieiras,5507619475.0,57955.42,95032.0,8638,16144,24029,26161,São Paulo,1668.47,18596,38.19970830508823,26590,51.89102689200266,Jair → Jair
2300,2409,2454,2492,2595,2517,4297,2554,2704,2698,2817,2848,2903,2576,0,48,1.3292652221863932,82,68,3761,3,10,1197,1553,3509106,978,37.6878612716763,1197,47.55661501787843,1101,38.65870786516854,1264,43.541164312779884,2,-4.015450705098544,Caiuá,111895200.0,20471.13,5466.0,1026,1320,1583,1639,Presidente Prudente,1214.27,797,29.540400296515937,1264,44.87042953496628,PT → PT
34535,35186,36736,38466,43752,42182,61763,41600,44794,45905,47989,51260,51212,41324,103,1576,1.558841085856578,3799,1445,70106,511,485,16769,22821,3509205,21840,49.917718047174986,26934,63.851879948793325,21861,42.64728833398361,26060,50.88651097399047,212,-12.965368974802857,Cajamar,28984601766.0,312708.11,92689.0,9196,15248,23376,25152,São Paulo,1728.39,17098,37.24648731075046,25168,52.445352059847046,Jair → Jair
13060,14016,13996,14118,15599,14971,24936,14008,14996,15031,15585,16462,16431,14315,15,396,0.8480987574310319,647,671,22040,247,245,3994,5078,3509254,9723,62.330918648631325,11259,75.20539710106205,10277,62.42862349653748,10938,66.56928975716633,37,-8.636107343895716,Cajati,1987670371.0,69706.13,28515.0,2456,3712,5170,5493,Sorocaba,1206.25,8783,58.43257268312155,10507,67.41738851459736,Jair → Jair
4742,4874,4727,5099,5514,5384,7992,5039,5314,5361,5592,5759,5896,4935,4,175,2.1047949872176375,300,179,7452,38,31,1196,2040,3509304,3341,60.59122234312659,3847,71.45245170876672,3280,56.95433234936621,3621,61.41451831750339,18,-10.037933391263323,Cajobi,275000646.0,30110.66,9133.0,950,1537,2193,2275,Ribeirão Preto,1564.43,2318,43.23820182801716,3552,63.51931330472103,Jair → Jair
9882,10201,10058,10696,11917,11741,16753,11842,12496,12026,13128,13622,13889,10975,19,292,1.0605200350353314,477,195,18283,35,51,4760,6119,3509403,5906,49.55945288243686,7421,63.205859807512134,6379,46.8286595213625,7268,52.329181366549065,19,-10.876678440963069,Cajuru,1123798612.0,47158.98,23830.0,2037,4320,6237,6621,Ribeirão Preto,1447.0,5090,42.32496258107434,7009,53.3897014015844,Jair → Jair
3026,3058,3029,3079,3387,3246,5201,3276,3526,3438,3522,3663,3672,3270,15,35,1.7137841318620985,349,62,4856,22,13,1007,1340,3509452,1941,57.30735163861824,2264,69.74738139248305,1991,54.354354354354356,2212,60.239651416122,2,-9.507729976361048,Campina do Monte Alegre,211436295.0,35511.64,5954.0,640,982,1386,1460,Sorocaba,1336.83,1604,46.65503199534613,2182,61.9534355479841,Jair → Jair
471842,500640,520989,546423,603384,583125,905622,545197,571110,594043,621519,653539,655030,550920,2758,36284,-0.22903033713379983,65923,31073,870690,7507,7058,218272,273531,3509502,336703,55.80244089999072,401284,68.81612004287246,320684,49.06883904403563,368251,56.21895180373418,7001,-12.597168239138277,Campinas,91968328317.0,80741.47,1139047.0,95083,181841,259973,286779,Campinas,2678.6,274044,46.132014012453645,347988,55.98992146660038,Jair → Jair
33646,34579,35565,36690,42105,40629,60877,37364,39860,40826,42144,45342,45359,37715,131,1529,-0.35608994944122685,3943,1313,59511,439,261,14130,17782,3509601,24071,57.16898230613941,28924,71.19052893253587,22936,50.58444709099731,26382,58.162657906920344,195,-13.027871025615525,Campo Limpo Paulista,3233934762.0,41657.24,77632.0,7145,11705,17546,18977,Campinas,1564.93,18602,45.56410130799001,24362,57.80656795747912,Jair → Jair
18736,19655,21929,22640,25247,23869,35206,21025,23585,23918,25806,27579,28051,21613,157,916,0.7642248191591037,2037,1078,38191,261,231,6194,9456,3509700,13205,52.30324394977621,18414,77.14608906950438,14814,53.714782987055365,17558,62.59313393461909,80,-14.552955134885295,Campos do Jordão,1946799338.0,41444.19,46974.0,1980,5455,9402,10493,São José dos Campos,1626.97,11619,48.57847646124258,16350,63.35735875377819,Jair → Jair
2318,2350,2301,2341,2570,2503,4068,2526,2618,2603,2705,2802,2828,2482,9,41,1.4942076462729474,99,22,3804,6,0,711,984,3509809,1518,59.06614785992218,1714,68.47782660807032,1676,59.81441827266239,1757,62.12871287128713,1,-6.349113736783188,Campos Novos Paulista,342294513.0,70027.52,4888.0,566,789,1012,1071,Marília,1334.45,1375,52.82366500192086,1721,63.622920517560075,Jair → Jair
